575,5533.7,1042.3,4075.9
576,5529.7,1040.2,4082
577,5525.6,1038.1,4088.2
578,5521.6,1036,4094.3
579,5517.6,1033.9,4100.4
580,5513.5,1031.8,4106.5
581,5509.4,1029.7,4112.6
582,5505.4,1027.6,4118.7
583,5501.3,1025.5,4124.8
584,5497.2,1023.4,4130.9
585,5493.1,1021.3,4137
586,5489,1019.2,4143.1
587,5485,1017.1,4149.1
588,5480.8,1015,4155.2
589,5476.7,1012.9,4161.3
590,5472.6,1010.8,4167.3
591,5468.5,1008.7,4173.4
592,5464.4,1006.6,4179.4
593,5460.2,1004.5,4185.5
594,5456.1,1002.3,4191.5
595,5451.9,1000.2,4197.6
596,5447.8,998.12,4203.6
597,5443.6,996,4209.6
598,5439.4,993.89,4215.6
599,5435.3,991.77,4221.7
600,5431.1,989.65,4227.7
601,5426.9,987.53,4233.7
602,5422.7,985.4,4239.7
603,5418.5,983.28,4245.7
604,5414.3,981.16,4251.7
605,5410.1,979.03,4257.7
606,5405.8,976.9,4263.6
607,5401.6,974.78,4269.6
608,5397.4,972.65,4275.6
609,5393.1,970.52,4281.6
610,5388.9,968.38,4287.5
611,5384.6,966.25,4293.5
612,5380.4,964.12,4299.4
613,5376.1,961.98,4305.4
614,5371.8,959.85,4311.3
615,5367.6,957.71,4317.2
616,5363.3,955.57,4323.2
617,5359,953.43,4329.1
618,5354.7,951.29,4335
619,5350.4,949.15,4340.9
620,5346.1,947.01,4346.8
621,5341.7,944.86,4352.8
622,5337.4,942.72,4358.7
623,5333.1,940.57,4364.5
624,5328.8,938.42,4370.4
625,5324.4,936.27,4376.3
626,5320.1,934.12,4382.2
627,5315.7,931.97,4388.1
628,5311.3,929.82,4393.9
629,5307,927.67,4399.8
630,5302.6,925.51,4405.7
631,5298.2,923.36,4411.5
632,5293.8,921.2,4417.4
633,5289.4,919.05,4423.2
634,5285,916.89,4429
635,5280.6,914.73,4434.9
636,5276.2,912.57,4440.7
637,5271.8,910.41,4446.5
638,5267.4,908.24,4452.3
639,5263,906.08,4458.2
640,5258.5,903.91,4464
641,5254.1,901.75,4469.8
642,5249.6,899.58,4475.6
643,5245.2,897.41,4481.3
644,5240.7,895.24,4487.1
645,5236.2,893.07,4492.9
646,5231.8,890.9,4498.7
647,5227.3,888.73,4504.5
648,5222.8,886.56,4510.2
649,5218.3,884.38,4516
650,5213.8,882.21,4521.7
651,5209.3,880.03,4527.5
652,5204.8,877.85,4533.2
653,5200.3,875.67,4539
654,5195.8,873.49,4544.7
655,5191.2,871.31,4550.4
656,5186.7,869.13,4556.1
657,5182.1,866.95,4561.8
658,5177.6,864.76,4567.6
659,5173,862.58,4573.3
660,5168.5,860.39,4579
661,5163.9,858.21,4584.7
662,5159.3,856.02,4590.3
663,5154.8,853.83,4596
664,5150.2,851.64,4601.7
665,5145.6,849.45,4607.4
666,5141,847.26,4613
667,5136.4,845.07,4618.7
668,5131.8,842.87,4624.4
669,5127.2,840.68,4630
670,5122.5,838.48,4635.6
671,5117.9,836.28,4641.3
672,5113.3,834.09,4646.9
673,5108.6,831.89,4652.5
674,5104,829.69,4658.2
675,5099.3,827.49,4663.8
676,5094.7,825.28,4669.4
677,5090,823.08,4675
678,5085.4,820.88,4680.6
679,5080.7,818.67,4686.2
680,5076,816.47,4691.8
681,5071.3,814.26,4697.4
682,5066.6,812.05,4702.9
683,5061.9,809.85,4708.5
684,5057.2,807.64,4714.1
685,5052.5,805.43,4719.7
686,5047.8,803.21,4725.2
687,5043.1,801,4730.8
688,5038.3,798.79,4736.3
689,5033.6,796.57,4741.8
690,5028.9,794.36,4747.4
691,5024.1,792.14,4752.9
692,5019.4,789.93,4758.4
693,5014.6,787.71,4763.9
694,5009.8,785.49,4769.5
695,5005.1,783.27,4775
696,5000.3,781.05,4780.5
697,4995.5,778.83,4786
698,4990.7,776.6,4791.4
699,4985.9,774.38,4796.9
700,4981.1,772.16,4802.4
701,4976.3,769.93,4807.9
702,4971.5,767.7,4813.3
703,4966.7,765.48,4818.8
704,4961.9,763.25,4824.3
705,4957,761.02,4829.7
706,4952.2,758.79,4835.1
707,4947.4,756.56,4840.6
708,4942.5,754.33,4846
709,4937.7,752.09,4851.4
710,4932.8,749.86,4856.9
711,4927.9,747.63,4862.3
712,4923.1,745.39,4867.7
713,4918.2,743.16,4873.1
714,4913.3,740.92,4878.5
715,4908.4,738.68,4883.9
716,4903.5,736.44,4889.3
717,4898.6,734.2,4894.6
718,4893.7,731.96,4900
719,4888.8,729.72,4905.4
720,4883.9,727.48,4910.7
721,4879,725.23,4916.1
722,4874,722.99,4921.5
723,4869.1,720.75,4926.8
724,4864.2,718.5,4932.1
725,4859.2,716.25,4937.5
726,4854.3,714.01,4942.8
727,4849.3,711.76,4948.1
728,4844.3,709.51,4953.4
729,4839.4,707.26,4958.7
730,4834.4,705.01,4964
731,4829.4,702.76,4969.3
732,4824.4,700.51,4974.6
733,4819.4,698.25,4979.9
734,4814.4,696,4985.2
735,4809.4,693.74,4990.5
736,4804.4,691.49,4995.8
737,4799.4,689.23,5001
738,4794.4,686.97,5006.3
739,4789.4,684.72,5011.5
740,4784.3,682.46,5016.8
741,4779.3,680.2,5022
742,4774.3,677.94,5027.2
743,4769.2,675.68,5032.5
744,4764.2,673.41,5037.7
745,4759.1,671.15,5042.9
746,4754,668.89,5048.1
747,4749,666.62,5053.3
748,4743.9,664.36,5058.5
749,4738.8,662.09,5063.7
750,4733.7,659.82,5068.9
751,4728.6,657.56,5074.1
752,4723.5,655.29,5079.3
753,4718.4,653.02,5084.4
754,4713.3,650.75,5089.6
755,4708.2,648.48,5094.7
756,4703.1,646.21,5099.9
757,4698,643.94,5105
758,4692.8,641.66,5110.2
759,4687.7,639.39,5115.3
760,4682.6,637.11,5120.4
761,4677.4,634.84,5125.5
762,4672.2,632.56,5130.7
763,4667.1,630.29,5135.8
764,4661.9,628.01,5140.9
765,4656.8,625.73,5146
766,4651.6,623.45,5151.1
767,4646.4,621.17,5156.1
768,4641.2,618.89,5161.2
769,4636,616.61,5166.3
770,4630.8,614.33,5171.4
771,4625.6,612.05,5176.4
772,4620.4,609.76,5181.5
773,4615.2,607.48,5186.5
774,4610,605.19,5191.6
775,4604.8,602.91,5196.6
776,4599.5,600.62,5201.6
777,4594.3,598.34,5206.6
778,4589,596.05,5211.7
779,4583.8,593.76,5216.7
780,4578.5,591.47,5221.7
781,4573.3,589.18,5226.7
782,4568,586.89,5231.7
783,4562.8,584.6,5236.6
784,4557.5,582.31,5241.6
785,4552.2,580.02,5246.6
786,4546.9,577.72,5251.6
787,4541.6,575.43,5256.5
788,4536.3,573.13,5261.5
789,4531,570.84,5266.4
790,4525.7,568.54,5271.4
791,4520.4,566.25,5276.3
792,4515.1,563.95,5281.2
793,4509.8,561.65,5286.2
794,4504.5,559.35,5291.1
795,4499.1,557.06,5296
796,4493.8,554.76,5300.9
797,4488.4,552.45,5305.8
798,4483.1,550.15,5310.7
799,4477.7,547.85,5315.6
800,4472.4,545.55,5320.5
801,4467,543.25,5325.3
802,4461.7,540.94,5330.2
803,4456.3,538.64,5335.1
804,4450.9,536.33,5339.9
805,4445.5,534.03,5344.8
806,4440.1,531.72,5349.6
807,4434.7,529.42,5354.4
808,4429.3,527.11,5359.3
809,4423.9,524.8,5364.1
810,4418.5,522.49,5368.9
811,4413.1,520.18,5373.7
812,4407.7,517.87,5378.5
813,4402.3,515.56,5383.3
814,4396.8,513.25,5388.1
815,4391.4,510.94,5392.9
816,4385.9,508.63,5397.7
817,4380.5,506.31,5402.5
818,4375,504,5407.2
819,4369.6,501.69,5412
820,4364.1,499.37,5416.7
821,4358.7,497.06,5421.5
822,4353.2,494.74,5426.2
823,4347.7,492.42,5431
824,4342.2,490.11,5435.7
825,4336.7,487.79,5440.4
826,4331.2,485.47,5445.1
827,4325.7,483.15,5449.8
828,4320.2,480.83,5454.5
829,4314.7,478.51,5459.2
830,4309.2,476.19,5463.9
831,4303.7,473.87,5468.6
832,4298.2,471.55,5473.3
833,4292.7,469.23,5478
834,4287.1,466.91,5482.6
835,4281.6,464.58,5487.3
836,4276,462.26,5491.9
837,4270.5,459.93,5496.6
838,4264.9,457.61,5501.2
839,4259.4,455.28,5505.9
840,4253.8,452.96,5510.5
841,4248.2,450.63,5515.1
842,4242.7,448.31,5519.7
843,4237.1,445.98,5524.3
844,4231.5,443.65,5528.9
845,4225.9,441.32,5533.5
846,4220.3,438.99,5538.1
847,4214.7,436.66,5542.7
848,4209.1,434.33,5547.3
849,4203.5,432,5551.8
850,4197.9,429.67,5556.4
851,4192.3,427.34,5560.9
852,4186.7,425.01,5565.5
853,4181,422.67,5570
854,4175.4,420.34,5574.6
855,4169.8,418.01,5579.1
856,4164.1,415.67,5583.6
857,4158.5,413.34,5588.1
858,4152.8,411,5592.6
859,4147.2,408.67,5597.1
860,4141.5,406.33,5601.6
861,4135.8,404,5606.1
862,4130.2,401.66,5610.6
863,4124.5,399.32,5615.1
864,4118.8,396.98,5619.5
865,4113.1,394.65,5624
866,4107.4,392.31,5628.5
867,4101.7,389.97,5632.9
868,4096,387.63,5637.4
869,4090.3,385.29,5641.8
870,4084.6,382.95,5646.2
871,4078.9,380.61,5650.6
872,4073.2,378.26,5655.1
